,acoustic_data,time_to_failure
5700000,11,11.530097
5700001,11,11.530097
5700002,7,11.530097
5700003,4,11.530097
5700004,4,11.530097
5700005,4,11.530097
5700006,6,11.530097
5700007,2,11.530097
5700008,8,11.530097
5700009,9,11.530097
5700010,3,11.530097
5700011,6,11.530097
5700012,6,11.530097
5700013,5,11.530097
5700014,5,11.530097
5700015,3,11.530097
5700016,2,11.530097
5700017,4,11.530097
5700018,1,11.530097
5700019,5,11.530097
5700020,6,11.530097
5700021,4,11.530097
5700022,6,11.530097
5700023,5,11.530097
5700024,3,11.530097
5700025,2,11.530097
5700026,4,11.530097
5700027,4,11.530097
5700028,5,11.530097
5700029,0,11.530097
5700030,5,11.530097
5700031,5,11.530097
5700032,3,11.530097
5700033,5,11.530097
5700034,9,11.530097
5700035,12,11.530097
5700036,7,11.530097
5700037,5,11.530097
5700038,3,11.530097
5700039,3,11.530097
5700040,0,11.530097
5700041,-2,11.530097
5700042,5,11.530097
5700043,6,11.530097
5700044,-3,11.530097
5700045,3,11.530097
5700046,4,11.530097
5700047,5,11.530097
5700048,4,11.530097
5700049,7,11.530097
5700050,8,11.530097
5700051,9,11.530097
5700052,6,11.530097
5700053,0,11.530097
5700054,2,11.530097
5700055,0,11.530097
5700056,6,11.530097
5700057,7,11.530097
5700058,7,11.530097
5700059,7,11.530097
5700060,4,11.530097
5700061,5,11.530097
5700062,3,11.530097
5700063,1,11.530097
5700064,5,11.530097
5700065,3,11.530097
5700066,4,11.530097
5700067,4,11.530097
5700068,10,11.530097
5700069,7,11.530097
5700070,6,11.530097
5700071,8,11.530097
5700072,9,11.530097
5700073,9,11.530097
5700074,7,11.530097
5700075,5,11.530097
5700076,9,11.530097
5700077,5,11.530097
5700078,2,11.530097
5700079,2,11.530097
5700080,0,11.530097
5700081,1,11.530097
5700082,2,11.530097
5700083,4,11.530097
5700084,6,11.530097
5700085,3,11.530097
5700086,1,11.530097
5700087,4,11.530097
5700088,7,11.530097
5700089,6,11.530097
5700090,5,11.530097
5700091,5,11.530097
5700092,8,11.530097
5700093,7,11.530097
5700094,5,11.530097
5700095,1,11.530097
5700096,1,11.530097
5700097,-1,11.530097
5700098,3,11.530097
5700099,3,11.530097
5700100,5,11.530097
5700101,4,11.530097
5700102,6,11.530097
5700103,1,11.530097
5700104,4,11.530097
5700105,4,11.530097
5700106,6,11.530097
5700107,7,11.530097
5700108,4,11.530097
5700109,4,11.530097
5700110,0,11.530097
5700111,-1,11.530097
5700112,4,11.530097
5700113,7,11.530097
5700114,7,11.530097
5700115,4,11.530097
5700116,0,11.530097
5700117,4,11.530097
5700118,7,11.530097
5700119,6,11.530097
5700120,4,11.530097
5700121,3,11.530097
5700122,0,11.530097
5700123,-1,11.530097
5700124,2,11.530097
5700125,5,11.530097
5700126,4,11.530097
5700127,6,11.530097
5700128,9,11.530097
5700129,9,11.530097
5700130,7,11.530097
5700131,6,11.530097
5700132,7,11.530097
5700133,1,11.530097
5700134,3,11.530097
5700135,4,11.530097
5700136,4,11.530097
5700137,7,11.530097
5700138,2,11.530097
5700139,3,11.530097
5700140,8,11.530097
5700141,7,11.530097
5700142,4,11.530097
5700143,6,11.530097
5700144,4,11.530097
5700145,9,11.530097
5700146,6,11.530097
5700147,4,11.530097
5700148,3,11.530097
5700149,-3,11.530097
5700150,2,11.530097
5700151,1,11.530097
5700152,6,11.530097
5700153,5,11.530097
5700154,7,11.530097
5700155,9,11.530097
5700156,-1,11.530097
5700157,0,11.530097
5700158,9,11.530097
5700159,5,11.530097
5700160,6,11.530097
5700161,9,11.530097
5700162,6,11.530097
5700163,7,11.530097
5700164,5,11.530097
5700165,7,11.530097
5700166,5,11.530097
5700167,9,11.530097
5700168,5,11.530097
5700169,5,11.530097
5700170,0,11.530097
5700171,0,11.530097
5700172,5,11.530097
5700173,4,11.530097
5700174,3,11.530097
5700175,4,11.530097
5700176,2,11.530097
5700177,9,11.530097
5700178,7,11.530097
5700179,9,11.530097
5700180,6,11.530097
5700181,5,11.530097
5700182,4,11.530097
5700183,3,11.530097
5700184,3,11.530097
5700185,5,11.530097
5700186,0,11.530097
5700187,5,11.530097
5700188,7,11.530097
5700189,8,11.530097
5700190,9,11.530097
5700191,4,11.530097
5700192,-3,11.530097
5700193,7,11.530097
5700194,2,11.530097
5700195,-2,11.530097
5700196,1,11.530097
5700197,5,11.530097
5700198,6,11.530097
5700199,3,11.530097
5700200,4,11.530097
5700201,6,11.530097
5700202,6,11.530097
5700203,6,11.530097
5700204,6,11.530097
5700205,2,11.530097
5700206,2,11.530097
5700207,2,11.530097
5700208,3,11.530097
5700209,7,11.530097
5700210,-1,11.530097
5700211,6,11.530097
5700212,6,11.530097
5700213,0,11.530097
5700214,2,11.530097
5700215,2,11.530097
5700216,4,11.530097
5700217,4,11.530097
5700218,4,11.530097
5700219,2,11.530097
5700220,0,11.530097
5700221,4,11.530097
5700222,1,11.530097
5700223,3,11.530097
5700224,-1,11.530097
5700225,3,11.530097
5700226,7,11.530097
5700227,2,11.530097
5700228,5,11.530097
5700229,6,11.530097
5700230,6,11.530097
5700231,5,11.530097
5700232,3,11.530097
5700233,4,11.530097
5700234,7,11.530097
5700235,7,11.530097
5700236,9,11.530097
5700237,6,11.530097
5700238,1,11.530097
5700239,0,11.530097
5700240,2,11.530097
5700241,3,11.530097
5700242,4,11.530097
5700243,6,11.530097
5700244,2,11.530097
5700245,1,11.530097
5700246,-1,11.530097
5700247,3,11.530097
5700248,4,11.530097
5700249,6,11.530097
5700250,6,11.530097
5700251,6,11.530097
5700252,5,11.530097
5700253,8,11.530097
5700254,2,11.530097
5700255,0,11.530097
5700256,3,11.530097
5700257,3,11.530097
5700258,2,11.530097
5700259,2,11.530097
5700260,2,11.530097
5700261,3,11.530097
5700262,1,11.530097
5700263,4,11.530097
5700264,6,11.530097
5700265,3,11.530097
5700266,6,11.530097
5700267,6,11.530097
5700268,5,11.530097
5700269,6,11.530097
5700270,7,11.530097
5700271,5,11.530097
5700272,2,11.530097
5700273,5,11.530097
5700274,8,11.530097
5700275,5,11.530097
5700276,4,11.530097
5700277,6,11.530097
5700278,5,11.530097
5700279,6,11.530097
5700280,7,11.530097
5700281,7,11.530097
5700282,5,11.530097
5700283,3,11.530097
5700284,4,11.530097
5700285,5,11.530097
5700286,5,11.530097
5700287,5,11.530097
5700288,5,11.530097
5700289,4,11.530097
5700290,1,11.530097
5700291,2,11.530097
5700292,3,11.530097
5700293,6,11.530097
5700294,4,11.530097
5700295,3,11.530097
5700296,2,11.530097
5700297,7,11.530097
5700298,1,11.530097
5700299,3,11.530097
5700300,7,11.530097
5700301,12,11.530097
5700302,4,11.530097
5700303,0,11.530097
5700304,0,11.530097
5700305,2,11.530097
5700306,7,11.530097
5700307,5,11.530097
5700308,3,11.530097
5700309,4,11.530097
5700310,0,11.530097
5700311,7,11.530097
5700312,7,11.530097
5700313,2,11.530097
5700314,4,11.530097
5700315,3,11.530097
5700316,2,11.530097
5700317,3,11.530097
5700318,7,11.530097
5700319,10,11.530097
5700320,3,11.530097
5700321,4,11.530097
5700322,7,11.530097
5700323,6,11.530097
5700324,7,11.530097
5700325,6,11.530097
5700326,4,11.530097
5700327,5,11.530097
5700328,3,11.530097
5700329,5,11.530097
5700330,4,11.530097
5700331,4,11.530097
5700332,2,11.530097
5700333,1,11.530097
5700334,6,11.530097
5700335,6,11.530097
5700336,5,11.530097
5700337,5,11.530097
5700338,9,11.530097
5700339,3,11.530097
5700340,1,11.530097
5700341,4,11.530097
5700342,5,11.530097
5700343,4,11.530097
5700344,3,11.530097
5700345,6,11.530097
5700346,7,11.530097
5700347,1,11.530097
5700348,2,11.530097
5700349,1,11.530097
5700350,1,11.530097
5700351,7,11.530097
5700352,11,11.530097
5700353,4,11.530097
5700354,3,11.530097
5700355,7,11.530097
5700356,5,11.530097
5700357,2,11.530097
5700358,2,11.530097
5700359,5,11.530097
5700360,2,11.530097
5700361,5,11.530097
5700362,3,11.530097
5700363,1,11.530097
5700364,5,11.530097
5700365,9,11.530097
5700366,3,11.530097
5700367,6,11.530097
5700368,7,11.530097
5700369,2,11.530097
5700370,0,11.530097
5700371,6,11.530097
5700372,6,11.530097
5700373,5,11.530097
5700374,8,11.530097
5700375,6,11.530097
5700376,-1,11.530097
5700377,6,11.530097
5700378,5,11.530097
5700379,6,11.530097
5700380,6,11.530097
5700381,1,11.530097
5700382,-2,11.530097
5700383,1,11.530097
5700384,3,11.530097
5700385,5,11.530097
5700386,6,11.530097
5700387,6,11.530097
5700388,7,11.530097
5700389,9,11.530097
5700390,6,11.530097
5700391,6,11.530097
5700392,2,11.530097
5700393,0,11.530097
5700394,6,11.530097
5700395,4,11.530097
5700396,3,11.530097
5700397,4,11.530097
5700398,5,11.530097
5700399,2,11.530097
5700400,4,11.530097
5700401,10,11.530097
5700402,5,11.530097
5700403,-3,11.530097
5700404,3,11.530097
5700405,8,11.530097
5700406,0,11.530097
5700407,1,11.530097
5700408,2,11.530097
5700409,4,11.530097
5700410,6,11.530097
5700411,3,11.530097
5700412,-1,11.530097
5700413,-2,11.530097
5700414,2,11.530097
5700415,3,11.530097
5700416,6,11.530097
5700417,7,11.530097
5700418,6,11.530097
5700419,4,11.530097
5700420,8,11.530097
5700421,6,11.530097
5700422,12,11.530097
5700423,10,11.530097
5700424,5,11.530097
5700425,7,11.530097
5700426,12,11.530097
5700427,9,11.530097
5700428,10,11.530097
5700429,7,11.530097
5700430,5,11.530097
5700431,5,11.530097
5700432,6,11.530097
5700433,-1,11.530097
5700434,2,11.530097
5700435,1,11.530097
5700436,5,11.530097
5700437,6,11.530097
5700438,-1,11.530097
5700439,3,11.530097
5700440,4,11.530097
5700441,2,11.530097
5700442,7,11.530097
5700443,7,11.530097
5700444,5,11.530097
5700445,5,11.530097
5700446,5,11.530097
5700447,4,11.530097
5700448,5,11.530097
5700449,5,11.530097
5700450,1,11.530097
5700451,4,11.530097
5700452,6,11.530097
5700453,5,11.530097
5700454,6,11.530097
5700455,4,11.530097
5700456,9,11.530097
5700457,10,11.530097
5700458,6,11.530097
5700459,5,11.530097
5700460,3,11.530097
5700461,7,11.530097
5700462,6,11.530097
5700463,3,11.530097
5700464,0,11.530097
5700465,6,11.530097
5700466,7,11.530097
5700467,2,11.530097
5700468,3,11.530097
5700469,3,11.530097
5700470,4,11.530097
5700471,5,11.530097
5700472,6,11.530097
5700473,6,11.530097
5700474,8,11.530097
5700475,7,11.530097
5700476,8,11.530097
5700477,7,11.530097
5700478,3,11.530097
5700479,2,11.530097
5700480,3,11.530097
5700481,2,11.530097
5700482,3,11.530097
5700483,4,11.530097
5700484,5,11.530097
5700485,6,11.530097
5700486,4,11.530097
5700487,4,11.530097
5700488,6,11.530097
5700489,14,11.530097
5700490,8,11.530097
5700491,5,11.530097
5700492,3,11.530097
5700493,5,11.530097
5700494,3,11.530097
5700495,1,11.530097
5700496,4,11.530097
5700497,2,11.530097
5700498,5,11.530097
5700499,3,11.530097
5700500,6,11.530097
5700501,3,11.530097
5700502,6,11.530097
5700503,1,11.530097
5700504,0,11.530097
5700505,5,11.530097
5700506,2,11.530097
5700507,2,11.530097
5700508,4,11.530097
5700509,5,11.530097
5700510,8,11.530097
5700511,4,11.530097
5700512,-1,11.530097
5700513,1,11.530097
5700514,8,11.530097
5700515,12,11.530097
5700516,4,11.530097
5700517,-2,11.530097
5700518,6,11.530097
5700519,7,11.530097
5700520,3,11.530097
5700521,3,11.530097
5700522,8,11.530097
5700523,8,11.530097
5700524,7,11.530097
5700525,6,11.530097
5700526,7,11.530097
5700527,3,11.530097
5700528,-4,11.530097
5700529,2,11.530097
5700530,7,11.530097
5700531,3,11.530097
5700532,6,11.530097
5700533,4,11.530097
5700534,5,11.530097
5700535,5,11.530097
5700536,4,11.530097
5700537,3,11.530097
5700538,5,11.530097
5700539,-1,11.530097
5700540,1,11.530097
5700541,2,11.530097
5700542,4,11.530097
5700543,6,11.530097
5700544,5,11.530097
5700545,5,11.530097
5700546,7,11.530097
5700547,8,11.530097
5700548,4,11.530097
5700549,5,11.530097
5700550,5,11.530097
5700551,7,11.530097
5700552,3,11.530097
