,acoustic_data,time_to_failure
419400000,2,11.016697
419400001,2,11.016697
419400002,2,11.016697
419400003,10,11.016697
419400004,9,11.016697
419400005,4,11.016697
419400006,2,11.016697
419400007,4,11.016697
419400008,2,11.016697
419400009,2,11.016697
419400010,1,11.016697
419400011,1,11.016697
419400012,3,11.016697
419400013,5,11.016697
419400014,0,11.016697
419400015,-1,11.016697
419400016,1,11.016697
419400017,0,11.016697
419400018,8,11.016697
419400019,10,11.016697
419400020,8,11.016697
419400021,9,11.016697
419400022,5,11.016697
419400023,6,11.016697
419400024,3,11.016697
419400025,4,11.016697
419400026,7,11.016697
419400027,1,11.016697
419400028,2,11.016697
419400029,0,11.016697
419400030,2,11.016697
419400031,3,11.016697
419400032,-2,11.016697
419400033,2,11.016697
419400034,2,11.016697
419400035,6,11.016697
419400036,9,11.016697
419400037,7,11.016697
419400038,6,11.016697
419400039,7,11.016697
419400040,6,11.016697
419400041,6,11.016697
419400042,5,11.016697
419400043,-1,11.016697
419400044,3,11.016697
419400045,5,11.016697
419400046,4,11.016697
419400047,7,11.016697
419400048,7,11.016697
419400049,5,11.016697
419400050,4,11.016697
419400051,1,11.016697
419400052,3,11.016697
419400053,4,11.016697
419400054,5,11.016697
419400055,5,11.016697
419400056,6,11.016697
419400057,3,11.016697
419400058,8,11.016697
419400059,11,11.016697
419400060,6,11.016697
419400061,2,11.016697
419400062,7,11.016697
419400063,4,11.016697
419400064,-2,11.016697
419400065,4,11.016697
419400066,5,11.016697
419400067,1,11.016697
419400068,6,11.016697
419400069,3,11.016697
419400070,2,11.016697
419400071,5,11.016697
419400072,10,11.016697
419400073,7,11.016697
419400074,6,11.016697
419400075,6,11.016697
419400076,6,11.016697
419400077,5,11.016697
419400078,3,11.016697
419400079,4,11.016697
419400080,2,11.016697
419400081,5,11.016697
419400082,6,11.016697
419400083,7,11.016697
419400084,6,11.016697
419400085,5,11.016697
419400086,7,11.016697
419400087,6,11.016697
419400088,6,11.016697
419400089,7,11.016697
419400090,4,11.016697
419400091,3,11.016697
419400092,3,11.016697
419400093,2,11.016697
419400094,3,11.016697
419400095,5,11.016697
419400096,3,11.016697
419400097,2,11.016697
419400098,1,11.016697
419400099,4,11.016697
419400100,8,11.016697
419400101,6,11.016697
419400102,7,11.016697
419400103,4,11.016697
419400104,8,11.016697
419400105,0,11.016697
419400106,0,11.016697
419400107,4,11.016697
419400108,4,11.016697
419400109,0,11.016697
419400110,3,11.016697
419400111,6,11.016697
419400112,3,11.016697
419400113,5,11.016697
419400114,6,11.016697
419400115,2,11.016697
419400116,7,11.016697
419400117,8,11.016697
419400118,5,11.016697
419400119,2,11.016697
419400120,4,11.016697
419400121,3,11.016697
419400122,6,11.016697
419400123,4,11.016697
419400124,4,11.016697
419400125,0,11.016697
419400126,2,11.016697
419400127,3,11.016697
419400128,4,11.016697
419400129,0,11.016697
419400130,4,11.016697
419400131,4,11.016697
419400132,3,11.016697
419400133,9,11.016697
419400134,8,11.016697
419400135,3,11.016697
419400136,2,11.016697
419400137,0,11.016697
419400138,3,11.016697
419400139,4,11.016697
419400140,2,11.016697
419400141,5,11.016697
419400142,4,11.016697
419400143,3,11.016697
419400144,5,11.016697
419400145,7,11.016697
419400146,7,11.016697
419400147,5,11.016697
419400148,8,11.016697
419400149,4,11.016697
419400150,0,11.016697
419400151,-1,11.016697
419400152,1,11.016697
419400153,3,11.016697
419400154,1,11.016697
419400155,4,11.016697
419400156,3,11.016697
419400157,8,11.016697
419400158,4,11.016697
419400159,3,11.016697
419400160,1,11.016697
419400161,3,11.016697
419400162,3,11.016697
419400163,8,11.016697
419400164,10,11.016697
419400165,5,11.016697
419400166,4,11.016697
419400167,9,11.016697
419400168,5,11.016697
419400169,3,11.016697
419400170,5,11.016697
419400171,5,11.016697
419400172,5,11.016697
419400173,6,11.016697
419400174,7,11.016697
419400175,8,11.016697
419400176,3,11.016697
419400177,-3,11.016697
419400178,3,11.016697
419400179,6,11.016697
419400180,5,11.016697
419400181,4,11.016697
419400182,5,11.016697
419400183,5,11.016697
419400184,1,11.016697
419400185,3,11.016697
419400186,3,11.016697
419400187,1,11.016697
419400188,2,11.016697
419400189,2,11.016697
419400190,5,11.016697
419400191,6,11.016697
419400192,9,11.016697
419400193,4,11.016697
419400194,6,11.016697
419400195,0,11.016697
419400196,1,11.016697
419400197,-1,11.016697
419400198,4,11.016697
419400199,3,11.016697
419400200,7,11.016697
419400201,9,11.016697
419400202,3,11.016697
419400203,6,11.016697
419400204,7,11.016697
419400205,4,11.016697
419400206,-2,11.016697
419400207,1,11.016697
419400208,4,11.016697
419400209,6,11.016697
419400210,3,11.016697
419400211,3,11.016697
419400212,0,11.016697
419400213,3,11.016697
419400214,7,11.016697
419400215,8,11.016697
419400216,6,11.016697
419400217,4,11.016697
419400218,6,11.016697
419400219,3,11.016697
419400220,1,11.016697
419400221,2,11.016697
419400222,3,11.016697
419400223,2,11.016697
419400224,3,11.016697
419400225,3,11.016697
419400226,5,11.016697
419400227,4,11.016697
419400228,0,11.016697
419400229,2,11.016697
419400230,3,11.016697
419400231,6,11.016697
419400232,0,11.016697
419400233,-1,11.016697
419400234,1,11.016697
419400235,2,11.016697
419400236,2,11.016697
419400237,7,11.016697
419400238,0,11.016697
419400239,4,11.016697
419400240,6,11.016697
419400241,5,11.016697
419400242,8,11.016697
419400243,10,11.016697
419400244,7,11.016697
419400245,8,11.016697
419400246,5,11.016697
419400247,4,11.016697
419400248,0,11.016697
419400249,3,11.016697
419400250,7,11.016697
419400251,1,11.016697
419400252,2,11.016697
419400253,3,11.016697
419400254,5,11.016697
419400255,2,11.016697
419400256,5,11.016697
419400257,6,11.016697
419400258,5,11.016697
419400259,3,11.016697
419400260,-2,11.016697
419400261,1,11.016697
419400262,4,11.016697
419400263,4,11.016697
419400264,5,11.016697
419400265,3,11.016697
419400266,6,11.016697
419400267,8,11.016697
419400268,4,11.016697
419400269,5,11.016697
419400270,6,11.016697
419400271,8,11.016697
419400272,6,11.016697
419400273,2,11.016697
419400274,5,11.016697
419400275,7,11.016697
419400276,4,11.016697
419400277,8,11.016697
419400278,5,11.016697
419400279,8,11.016697
419400280,4,11.016697
419400281,4,11.016697
419400282,9,11.016697
419400283,6,11.016697
419400284,5,11.016697
419400285,4,11.016697
419400286,3,11.016697
419400287,4,11.016697
419400288,5,11.016697
419400289,3,11.016697
419400290,1,11.016697
419400291,1,11.016697
419400292,-1,11.016697
419400293,4,11.016697
419400294,6,11.016697
419400295,7,11.016697
419400296,6,11.016697
419400297,5,11.016697
419400298,5,11.016697
419400299,5,11.016697
419400300,5,11.016697
419400301,3,11.016697
419400302,3,11.016697
419400303,3,11.016697
419400304,5,11.016697
419400305,5,11.016697
419400306,4,11.016697
419400307,5,11.016697
419400308,2,11.016697
419400309,5,11.016697
419400310,7,11.016697
419400311,3,11.016697
419400312,-1,11.016697
419400313,1,11.016697
419400314,1,11.016697
419400315,8,11.016697
419400316,6,11.016697
419400317,2,11.016697
419400318,2,11.016697
419400319,7,11.016697
419400320,5,11.016697
419400321,3,11.016697
419400322,10,11.016697
419400323,6,11.016697
419400324,9,11.016697
419400325,1,11.016697
419400326,3,11.016697
419400327,7,11.016697
419400328,9,11.016697
419400329,8,11.016697
419400330,3,11.016697
419400331,4,11.016697
419400332,2,11.016697
419400333,2,11.016697
419400334,2,11.016697
419400335,7,11.016697
419400336,7,11.016697
419400337,4,11.016697
419400338,3,11.016697
419400339,5,11.016697
419400340,4,11.016697
419400341,6,11.016697
419400342,1,11.016697
419400343,0,11.016697
419400344,0,11.016697
419400345,4,11.016697
419400346,7,11.016697
419400347,5,11.016697
419400348,2,11.016697
419400349,3,11.016697
419400350,2,11.016697
419400351,3,11.016697
419400352,2,11.016697
419400353,4,11.016697
419400354,2,11.016697
419400355,8,11.016697
419400356,12,11.016697
419400357,7,11.016697
419400358,2,11.016697
419400359,6,11.016697
419400360,9,11.016697
419400361,4,11.016697
419400362,5,11.016697
419400363,3,11.016697
419400364,0,11.016697
419400365,4,11.016697
419400366,6,11.016697
419400367,5,11.016697
419400368,1,11.016697
419400369,3,11.016697
419400370,9,11.016697
419400371,5,11.016697
419400372,2,11.016697
419400373,4,11.016697
419400374,4,11.016697
419400375,0,11.016697
419400376,1,11.016697
419400377,6,11.016697
419400378,3,11.016697
419400379,5,11.016697
419400380,4,11.016697
419400381,9,11.016697
419400382,12,11.016697
419400383,8,11.016697
419400384,3,11.016697
419400385,4,11.016697
419400386,6,11.016697
419400387,3,11.016697
419400388,6,11.016697
419400389,6,11.016697
419400390,1,11.016697
419400391,7,11.016697
419400392,6,11.016697
419400393,4,11.016697
419400394,4,11.016697
419400395,4,11.016697
419400396,-4,11.016697
419400397,3,11.016697
419400398,8,11.016697
419400399,5,11.016697
419400400,5,11.016697
419400401,4,11.016697
419400402,2,11.016697
419400403,2,11.016697
419400404,1,11.016697
419400405,4,11.016697
419400406,4,11.016697
419400407,2,11.016697
419400408,-2,11.016697
419400409,2,11.016697
419400410,5,11.016697
419400411,7,11.016697
419400412,6,11.016697
419400413,4,11.016697
419400414,4,11.016697
419400415,6,11.016697
419400416,5,11.016697
419400417,4,11.016697
419400418,6,11.016697
419400419,5,11.016697
419400420,1,11.016697
419400421,-2,11.016697
419400422,4,11.016697
419400423,5,11.016697
419400424,6,11.016697
419400425,11,11.016697
419400426,6,11.016697
419400427,3,11.016697
419400428,9,11.016697
419400429,3,11.016697
419400430,3,11.016697
419400431,5,11.016697
419400432,3,11.016697
419400433,1,11.016697
419400434,2,11.016697
419400435,1,11.016697
419400436,2,11.016697
419400437,1,11.016697
419400438,3,11.016697
419400439,7,11.016697
419400440,4,11.016697
419400441,9,11.016697
419400442,10,11.016697
419400443,9,11.016697
419400444,4,11.016697
419400445,0,11.016697
419400446,6,11.016697
419400447,11,11.016697
419400448,3,11.016697
419400449,4,11.016697
419400450,7,11.016697
419400451,4,11.016697
419400452,6,11.016697
419400453,0,11.016697
419400454,0,11.016697
419400455,2,11.016697
419400456,4,11.016697
419400457,5,11.016697
419400458,3,11.016697
419400459,0,11.016697
419400460,1,11.016697
419400461,5,11.016697
419400462,4,11.016697
419400463,0,11.016697
419400464,4,11.016697
419400465,4,11.016697
419400466,6,11.016697
419400467,2,11.016697
419400468,1,11.016697
419400469,1,11.016697
419400470,-2,11.016697
419400471,2,11.016697
419400472,5,11.016697
419400473,3,11.016697
419400474,7,11.016697
419400475,9,11.016697
419400476,6,11.016697
419400477,4,11.016697
419400478,-2,11.016697
419400479,5,11.016697
419400480,6,11.016697
419400481,6,11.016697
419400482,5,11.016697
419400483,4,11.016697
419400484,6,11.016697
419400485,3,11.016697
419400486,5,11.016697
419400487,2,11.016697
419400488,2,11.016697
419400489,7,11.016697
419400490,8,11.016697
419400491,4,11.016697
419400492,4,11.016697
419400493,3,11.016697
419400494,4,11.016697
419400495,0,11.016697
419400496,0,11.016697
419400497,3,11.016697
419400498,4,11.016697
419400499,4,11.016697
419400500,8,11.016697
419400501,9,11.016697
419400502,3,11.016697
419400503,4,11.016697
419400504,5,11.016697
419400505,2,11.016697
419400506,2,11.016697
419400507,6,11.016697
419400508,8,11.016697
419400509,4,11.016697
419400510,0,11.016697
419400511,2,11.016697
419400512,1,11.016697
419400513,1,11.016697
419400514,5,11.016697
419400515,5,11.016697
419400516,7,11.016697
419400517,3,11.016697
419400518,4,11.016697
419400519,-1,11.016697
419400520,1,11.016697
419400521,5,11.016697
419400522,5,11.016697
419400523,5,11.016697
419400524,3,11.016697
419400525,3,11.016697
419400526,3,11.016697
419400527,8,11.016697
419400528,7,11.016697
419400529,4,11.016697
419400530,4,11.016697
419400531,7,11.016697
419400532,5,11.016697
419400533,2,11.016697
419400534,4,11.016697
419400535,2,11.016697
419400536,6,11.016697
419400537,5,11.016697
419400538,5,11.016697
419400539,3,11.016697
419400540,2,11.016697
419400541,6,11.016697
419400542,7,11.016697
419400543,5,11.016697
419400544,7,11.016697
419400545,5,11.016697
419400546,5,11.016697
419400547,1,11.016697
419400548,2,11.016697
419400549,0,11.016697
419400550,4,11.016697
419400551,1,11.016697
419400552,3,11.016697
419400553,3,11.016697
419400554,2,11.016697
419400555,5,11.016697
419400556,6,11.016697
419400557,9,11.016697
419400558,8,11.016697
419400559,3,11.016697
419400560,4,11.016697
419400561,5,11.016697
419400562,0,11.016697
419400563,3,11.016697
419400564,9,11.016697
419400565,7,11.016697
419400566,6,11.016697
419400567,4,11.016697
419400568,8,11.016697
419400569,5,11.016697
419400570,3,11.016697
419400571,4,11.016697
419400572,5,11.016697
419400573,5,11.016697
419400574,5,11.016697
419400575,3,11.016697
419400576,0,11.016697
419400577,2,11.016697
419400578,6,11.016697
419400579,5,11.016697
419400580,2,11.016697
419400581,3,11.016697
419400582,0,11.016697
419400583,-3,11.016697
419400584,1,11.016697
419400585,4,11.016697
419400586,4,11.016697
419400587,4,11.016697
419400588,1,11.016697
419400589,3,11.016697
419400590,7,11.016697
419400591,2,11.016697
419400592,3,11.016697
419400593,0,11.016697
419400594,3,11.016697
419400595,5,11.016697
419400596,7,11.016697
419400597,4,11.016697
419400598,4,11.016697
419400599,0,11.016697
419400600,6,11.016697
419400601,7,11.016697
419400602,5,11.016697
419400603,5,11.016697
419400604,5,11.016697
419400605,2,11.016697
419400606,6,11.016697
419400607,4,11.016697
419400608,-2,11.016697
419400609,1,11.016697
419400610,10,11.016697
419400611,7,11.016697
419400612,7,11.016697
419400613,3,11.016697
419400614,3,11.016697
419400615,-2,11.016697
419400616,1,11.016697
419400617,5,11.016697
419400618,5,11.016697
419400619,0,11.016697
419400620,4,11.016697
419400621,3,11.016697
419400622,4,11.016697
419400623,3,11.016697
419400624,9,11.016697
419400625,6,11.016697
419400626,8,11.016697
419400627,6,11.016697
419400628,2,11.016697
419400629,2,11.016697
419400630,1,11.016697
419400631,5,11.016697
419400632,6,11.016697
419400633,8,11.016697
419400634,6,11.016697
419400635,3,11.016697
419400636,5,11.016697
419400637,0,11.016697
419400638,5,11.016697
419400639,3,11.016697
419400640,4,11.016697
419400641,5,11.016697
419400642,7,11.016697
419400643,0,11.016697
419400644,5,11.016697
419400645,8,11.016697
419400646,8,11.016697
419400647,6,11.016697
419400648,0,11.016697
419400649,2,11.016697
419400650,3,11.016697
419400651,5,11.016697
419400652,2,11.016697
419400653,6,11.016697
419400654,4,11.016697
419400655,-2,11.016697
419400656,-1,11.016697
419400657,0,11.016697
419400658,5,11.016697
419400659,4,11.016697
419400660,2,11.016697
419400661,-2,11.016697
419400662,3,11.016697
419400663,5,11.016697
419400664,2,11.016697
419400665,5,11.016697
419400666,2,11.016697
419400667,7,11.016697
419400668,1,11.016697
419400669,6,11.016697
419400670,6,11.016697
419400671,2,11.016697
419400672,4,11.016697
419400673,3,11.016697
419400674,0,11.016697
419400675,3,11.016697
419400676,6,11.016697
419400677,4,11.016697
419400678,9,11.016697
419400679,4,11.016697
419400680,2,11.016697
419400681,5,11.016697
419400682,2,11.016697
419400683,4,11.016697
419400684,4,11.016697
419400685,5,11.016697
419400686,6,11.016697
419400687,7,11.016697
419400688,8,11.016697
419400689,5,11.016697
419400690,4,11.016697
419400691,8,11.016697
419400692,4,11.016697
419400693,3,11.016697
419400694,5,11.016697
419400695,6,11.016697
419400696,6,11.016697
419400697,3,11.016697
419400698,4,11.016697
419400699,6,11.016697
419400700,3,11.016697
419400701,4,11.016697
419400702,3,11.016697
419400703,1,11.016697
419400704,4,11.016697
419400705,3,11.016697
419400706,0,11.016697
419400707,5,11.016697
419400708,7,11.016697
419400709,8,11.016697
419400710,7,11.016697
419400711,9,11.016697
419400712,8,11.016697
419400713,7,11.016697
419400714,7,11.016697
419400715,3,11.016697
419400716,3,11.016697
419400717,6,11.016697
419400718,2,11.016697
419400719,1,11.016697
419400720,4,11.016697
419400721,3,11.016697
419400722,2,11.016697
419400723,6,11.016697
419400724,10,11.016697
419400725,6,11.016697
419400726,1,11.016697
419400727,5,11.016697
419400728,4,11.016697
419400729,4,11.016697
419400730,2,11.016697
419400731,1,11.016697
419400732,-3,11.016697
419400733,2,11.016697
419400734,5,11.016697
419400735,7,11.016697
419400736,7,11.016697
419400737,6,11.016697
419400738,1,11.016697
419400739,6,11.016697
419400740,4,11.016697
419400741,1,11.016697
419400742,1,11.016697
419400743,3,11.016697
419400744,4,11.016697
419400745,2,11.016697
419400746,7,11.016697
419400747,6,11.016697
419400748,2,11.016697
419400749,6,11.016697
419400750,5,11.016697
419400751,7,11.016697
