,acoustic_data,time_to_failure
622050000,4,11.602597
622050001,7,11.602597
622050002,6,11.602597
622050003,7,11.602597
622050004,12,11.602597
622050005,8,11.602597
622050006,2,11.602597
622050007,1,11.602597
622050008,3,11.602597
622050009,4,11.602597
622050010,7,11.602597
622050011,5,11.602597
622050012,5,11.602597
622050013,2,11.602597
622050014,3,11.602597
622050015,6,11.602597
622050016,1,11.602597
622050017,0,11.602597
622050018,1,11.602597
622050019,-2,11.602597
622050020,3,11.602597
622050021,0,11.602597
622050022,3,11.602597
622050023,2,11.602597
622050024,4,11.602597
622050025,8,11.602597
622050026,6,11.602597
622050027,8,11.602597
622050028,5,11.602597
622050029,2,11.602597
622050030,7,11.602597
622050031,9,11.602597
622050032,5,11.602597
622050033,6,11.602597
622050034,7,11.602597
622050035,6,11.602597
622050036,6,11.602597
622050037,3,11.602597
622050038,3,11.602597
622050039,3,11.602597
622050040,6,11.602597
622050041,5,11.602597
622050042,1,11.602597
622050043,-1,11.602597
622050044,2,11.602597
622050045,3,11.602597
622050046,0,11.602597
622050047,3,11.602597
622050048,2,11.602597
622050049,3,11.602597
622050050,7,11.602597
622050051,1,11.602597
622050052,4,11.602597
622050053,4,11.602597
622050054,3,11.602597
622050055,5,11.602597
622050056,5,11.602597
622050057,7,11.602597
622050058,7,11.602597
622050059,3,11.602597
622050060,6,11.602597
622050061,6,11.602597
622050062,6,11.602597
622050063,4,11.602597
622050064,4,11.602597
622050065,3,11.602597
622050066,1,11.602597
622050067,4,11.602597
622050068,3,11.602597
622050069,4,11.602597
622050070,5,11.602597
622050071,2,11.602597
622050072,0,11.602597
622050073,0,11.602597
622050074,2,11.602597
622050075,2,11.602597
622050076,3,11.602597
622050077,5,11.602596
622050078,7,11.602596
622050079,4,11.602596
622050080,7,11.602596
622050081,4,11.602596
622050082,1,11.602596
622050083,4,11.602596
622050084,8,11.602596
622050085,9,11.602596
622050086,5,11.602596
622050087,3,11.602596
622050088,3,11.602596
622050089,5,11.602596
622050090,2,11.602596
622050091,3,11.602596
622050092,7,11.602596
622050093,4,11.602596
622050094,4,11.602596
622050095,6,11.602596
622050096,3,11.602596
622050097,2,11.602596
622050098,2,11.602596
622050099,2,11.602596
622050100,6,11.602596
622050101,5,11.602596
622050102,8,11.602596
622050103,5,11.602596
622050104,2,11.602596
622050105,4,11.602596
622050106,8,11.602596
622050107,4,11.602596
622050108,6,11.602596
622050109,6,11.602596
622050110,7,11.602596
622050111,4,11.602596
622050112,3,11.602596
622050113,-1,11.602596
622050114,1,11.602596
622050115,5,11.602596
622050116,2,11.602596
622050117,2,11.602596
622050118,5,11.602596
622050119,7,11.602596
622050120,7,11.602596
622050121,6,11.602596
622050122,2,11.602596
622050123,3,11.602596
622050124,6,11.602596
622050125,4,11.602596
622050126,3,11.602596
622050127,10,11.602596
622050128,2,11.602596
622050129,6,11.602596
622050130,2,11.602596
622050131,3,11.602596
622050132,3,11.602596
622050133,1,11.602596
622050134,4,11.602596
622050135,5,11.602596
622050136,6,11.602596
622050137,10,11.602596
622050138,7,11.602596
622050139,1,11.602596
622050140,1,11.602596
622050141,-2,11.602596
622050142,6,11.602596
622050143,4,11.602596
622050144,6,11.602596
622050145,4,11.602596
622050146,3,11.602596
622050147,9,11.602596
622050148,7,11.602596
622050149,4,11.602596
622050150,4,11.602596
622050151,2,11.602596
622050152,5,11.602596
622050153,5,11.602596
622050154,2,11.602596
622050155,6,11.602596
622050156,6,11.602596
622050157,8,11.602596
622050158,10,11.602596
622050159,7,11.602596
622050160,3,11.602596
622050161,2,11.602596
622050162,2,11.602596
622050163,-1,11.602596
622050164,-2,11.602596
622050165,2,11.602596
622050166,5,11.602596
622050167,6,11.602596
622050168,9,11.602596
622050169,5,11.602596
622050170,6,11.602596
622050171,5,11.602596
622050172,9,11.602596
622050173,4,11.602596
622050174,6,11.602596
622050175,5,11.602596
622050176,6,11.602596
622050177,8,11.602596
622050178,5,11.602596
622050179,-1,11.602596
622050180,0,11.602596
622050181,8,11.602596
622050182,8,11.602596
622050183,6,11.602596
622050184,5,11.602596
622050185,3,11.602596
622050186,7,11.602596
622050187,5,11.602596
622050188,6,11.602596
622050189,7,11.602596
622050190,6,11.602596
622050191,4,11.602596
622050192,3,11.602596
622050193,4,11.602596
622050194,3,11.602596
622050195,3,11.602596
622050196,5,11.602596
622050197,6,11.602596
622050198,-1,11.602596
622050199,4,11.602596
622050200,8,11.602596
622050201,4,11.602596
622050202,3,11.602596
622050203,5,11.602596
622050204,5,11.602596
622050205,4,11.602596
622050206,3,11.602596
622050207,4,11.602596
622050208,0,11.602596
622050209,4,11.602596
622050210,5,11.602596
622050211,9,11.602596
622050212,9,11.602596
622050213,3,11.602596
622050214,6,11.602596
622050215,6,11.602596
622050216,5,11.602596
622050217,2,11.602596
622050218,0,11.602596
622050219,6,11.602596
622050220,11,11.602596
622050221,6,11.602596
622050222,6,11.602596
622050223,5,11.602596
622050224,4,11.602596
622050225,2,11.602596
622050226,3,11.602596
622050227,4,11.602596
622050228,4,11.602596
622050229,3,11.602596
622050230,-1,11.602596
622050231,-1,11.602596
622050232,7,11.602596
622050233,7,11.602596
622050234,7,11.602596
622050235,3,11.602596
622050236,7,11.602596
622050237,5,11.602596
622050238,3,11.602596
622050239,5,11.602596
622050240,7,11.602596
622050241,6,11.602596
622050242,5,11.602596
622050243,6,11.602596
622050244,7,11.602596
622050245,4,11.602596
622050246,2,11.602596
622050247,2,11.602596
622050248,0,11.602596
622050249,0,11.602596
622050250,4,11.602596
622050251,6,11.602596
622050252,3,11.602596
622050253,3,11.602596
622050254,8,11.602596
622050255,7,11.602596
622050256,8,11.602596
622050257,2,11.602596
622050258,0,11.602596
622050259,1,11.602596
622050260,0,11.602596
622050261,7,11.602596
622050262,2,11.602596
622050263,1,11.602596
622050264,6,11.602596
622050265,2,11.602596
622050266,3,11.602596
622050267,5,11.602596
622050268,5,11.602596
622050269,3,11.602596
622050270,4,11.602596
622050271,4,11.602596
622050272,2,11.602596
622050273,0,11.602596
622050274,6,11.602596
622050275,2,11.602596
622050276,-1,11.602596
622050277,7,11.602596
622050278,5,11.602596
622050279,2,11.602596
622050280,5,11.602596
622050281,5,11.602596
622050282,7,11.602596
622050283,10,11.602596
622050284,7,11.602596
622050285,2,11.602596
622050286,6,11.602596
622050287,8,11.602596
622050288,1,11.602596
622050289,4,11.602596
622050290,8,11.602596
622050291,1,11.602596
622050292,3,11.602596
622050293,7,11.602596
622050294,4,11.602596
622050295,0,11.602596
622050296,4,11.602596
622050297,8,11.602596
622050298,9,11.602596
622050299,5,11.602596
622050300,1,11.602596
622050301,5,11.602596
622050302,1,11.602596
622050303,1,11.602596
622050304,1,11.602596
622050305,5,11.602596
622050306,6,11.602596
622050307,3,11.602596
622050308,1,11.602596
622050309,7,11.602596
622050310,1,11.602596
622050311,3,11.602596
622050312,2,11.602596
622050313,2,11.602596
622050314,2,11.602596
622050315,3,11.602596
622050316,6,11.602596
622050317,8,11.602596
622050318,10,11.602596
622050319,4,11.602596
622050320,2,11.602596
622050321,2,11.602596
622050322,3,11.602596
622050323,2,11.602596
622050324,0,11.602596
622050325,7,11.602596
622050326,5,11.602596
622050327,2,11.602596
622050328,8,11.602596
622050329,5,11.602596
622050330,1,11.602596
622050331,4,11.602596
622050332,5,11.602596
622050333,2,11.602596
622050334,6,11.602596
622050335,8,11.602596
622050336,4,11.602596
622050337,3,11.602596
622050338,6,11.602596
622050339,8,11.602596
622050340,3,11.602596
622050341,3,11.602596
622050342,2,11.602596
622050343,0,11.602596
622050344,5,11.602596
622050345,6,11.602596
622050346,11,11.602596
622050347,4,11.602596
622050348,3,11.602596
622050349,6,11.602596
622050350,3,11.602596
622050351,4,11.602596
622050352,6,11.602596
622050353,8,11.602596
622050354,7,11.602596
622050355,5,11.602596
622050356,7,11.602596
622050357,1,11.602596
622050358,-4,11.602596
622050359,-3,11.602596
622050360,5,11.602596
622050361,4,11.602596
622050362,0,11.602596
622050363,2,11.602596
622050364,1,11.602596
622050365,0,11.602596
622050366,3,11.602596
622050367,5,11.602596
622050368,4,11.602596
622050369,7,11.602596
622050370,3,11.602596
622050371,1,11.602596
622050372,7,11.602596
622050373,4,11.602596
622050374,1,11.602596
622050375,2,11.602596
622050376,3,11.602596
622050377,1,11.602596
622050378,-5,11.602596
622050379,0,11.602596
622050380,6,11.602596
622050381,8,11.602596
622050382,10,11.602596
622050383,10,11.602596
622050384,8,11.602596
622050385,8,11.602596
622050386,3,11.602596
622050387,0,11.602596
622050388,3,11.602596
622050389,5,11.602596
622050390,0,11.602596
622050391,1,11.602596
622050392,4,11.602596
622050393,5,11.602596
622050394,3,11.602596
622050395,1,11.602596
622050396,3,11.602596
622050397,0,11.602596
622050398,2,11.602596
622050399,7,11.602596
622050400,5,11.602596
622050401,3,11.602596
622050402,6,11.602596
622050403,4,11.602596
622050404,0,11.602596
622050405,5,11.602596
622050406,3,11.602596
622050407,3,11.602596
622050408,5,11.602596
622050409,7,11.602596
622050410,4,11.602596
622050411,0,11.602596
622050412,3,11.602596
622050413,3,11.602596
622050414,0,11.602596
622050415,3,11.602596
622050416,1,11.602596
622050417,4,11.602596
622050418,5,11.602596
622050419,9,11.602596
622050420,12,11.602596
622050421,5,11.602596
622050422,2,11.602596
622050423,3,11.602596
622050424,5,11.602596
622050425,-1,11.602596
622050426,1,11.602596
622050427,4,11.602596
622050428,3,11.602596
622050429,7,11.602596
622050430,6,11.602596
622050431,0,11.602596
622050432,2,11.602596
622050433,5,11.602596
622050434,7,11.602596
622050435,5,11.602596
622050436,4,11.602596
622050437,1,11.602596
622050438,3,11.602596
622050439,5,11.602596
622050440,3,11.602596
622050441,4,11.602596
622050442,2,11.602596
622050443,6,11.602596
622050444,5,11.602596
622050445,8,11.602596
622050446,7,11.602596
622050447,4,11.602596
622050448,4,11.602596
622050449,4,11.602596
622050450,5,11.602596
622050451,6,11.602596
622050452,4,11.602596
622050453,7,11.602596
622050454,10,11.602596
622050455,7,11.602596
622050456,4,11.602596
622050457,4,11.602596
622050458,7,11.602596
622050459,0,11.602596
622050460,2,11.602596
622050461,7,11.602596
622050462,2,11.602596
622050463,1,11.602596
622050464,4,11.602596
622050465,4,11.602596
622050466,11,11.602596
622050467,6,11.602596
622050468,2,11.602596
622050469,1,11.602596
622050470,6,11.602596
622050471,3,11.602596
622050472,3,11.602596
622050473,0,11.602596
622050474,7,11.602596
622050475,8,11.602596
622050476,9,11.602596
622050477,7,11.602596
622050478,6,11.602596
622050479,4,11.602596
622050480,8,11.602596
622050481,8,11.602596
622050482,5,11.602596
622050483,2,11.602596
622050484,1,11.602596
622050485,3,11.602596
622050486,4,11.602596
622050487,7,11.602596
622050488,10,11.602596
622050489,3,11.602596
622050490,0,11.602596
622050491,4,11.602596
622050492,6,11.602596
622050493,7,11.602596
622050494,4,11.602596
622050495,5,11.602596
622050496,0,11.602596
622050497,1,11.602596
622050498,4,11.602596
622050499,4,11.602596
622050500,5,11.602596
622050501,3,11.602596
622050502,5,11.602596
622050503,5,11.602596
622050504,7,11.602596
622050505,8,11.602596
622050506,8,11.602596
622050507,7,11.602596
622050508,5,11.602596
622050509,3,11.602596
622050510,2,11.602596
622050511,6,11.602596
622050512,6,11.602596
622050513,7,11.602596
622050514,4,11.602596
622050515,4,11.602596
622050516,6,11.602596
622050517,4,11.602596
622050518,-1,11.602596
622050519,5,11.602596
622050520,5,11.602596
622050521,5,11.602596
622050522,5,11.602596
622050523,3,11.602596
622050524,6,11.602596
622050525,5,11.602596
622050526,4,11.602596
622050527,0,11.602596
622050528,-3,11.602596
622050529,1,11.602596
622050530,2,11.602596
622050531,2,11.602596
622050532,5,11.602596
622050533,8,11.602596
622050534,4,11.602596
622050535,4,11.602596
622050536,4,11.602596
622050537,6,11.602596
622050538,6,11.602596
622050539,7,11.602596
622050540,7,11.602596
622050541,10,11.602596
622050542,7,11.602596
622050543,3,11.602596
622050544,4,11.602596
622050545,3,11.602596
622050546,2,11.602596
622050547,1,11.602596
622050548,7,11.602596
622050549,3,11.602596
622050550,7,11.602596
622050551,6,11.602596
622050552,3,11.602596
622050553,5,11.602596
622050554,5,11.602596
622050555,8,11.602596
622050556,4,11.602596
622050557,3,11.602596
622050558,4,11.602596
622050559,5,11.602596
622050560,8,11.602596
622050561,8,11.602596
622050562,3,11.602596
622050563,3,11.602596
622050564,5,11.602596
622050565,7,11.602596
622050566,11,11.602596
622050567,5,11.602596
622050568,3,11.602596
622050569,6,11.602596
622050570,4,11.602596
622050571,8,11.602596
622050572,3,11.602596
622050573,3,11.602596
622050574,9,11.602596
622050575,6,11.602596
622050576,6,11.602596
622050577,3,11.602596
622050578,3,11.602596
622050579,4,11.602596
622050580,3,11.602596
622050581,10,11.602596
622050582,9,11.602596
622050583,0,11.602596
622050584,1,11.602596
622050585,1,11.602596
622050586,5,11.602596
622050587,6,11.602596
622050588,7,11.602596
622050589,4,11.602596
622050590,3,11.602596
622050591,3,11.602596
622050592,2,11.602596
622050593,2,11.602596
622050594,0,11.602596
622050595,4,11.602596
622050596,8,11.602596
622050597,9,11.602596
622050598,6,11.602596
622050599,4,11.602596
622050600,5,11.602596
622050601,5,11.602596
622050602,5,11.602596
622050603,3,11.602596
622050604,5,11.602596
622050605,5,11.602596
622050606,6,11.602596
622050607,6,11.602596
622050608,10,11.602596
622050609,9,11.602596
622050610,7,11.602596
622050611,5,11.602596
622050612,8,11.602596
622050613,6,11.602596
622050614,0,11.602596
622050615,5,11.602596
622050616,4,11.602596
622050617,3,11.602596
622050618,3,11.602596
622050619,1,11.602596
622050620,8,11.602596
622050621,7,11.602596
622050622,5,11.602596
622050623,5,11.602596
622050624,3,11.602596
622050625,4,11.602596
622050626,9,11.602596
622050627,8,11.602596
622050628,5,11.602596
622050629,5,11.602596
622050630,1,11.602596
622050631,5,11.602596
622050632,6,11.602596
622050633,4,11.602596
622050634,5,11.602596
622050635,6,11.602596
622050636,6,11.602596
622050637,2,11.602596
622050638,4,11.602596
622050639,5,11.602596
622050640,2,11.602596
622050641,9,11.602596
622050642,0,11.602596
622050643,4,11.602596
622050644,6,11.602596
622050645,7,11.602596
622050646,2,11.602596
622050647,-2,11.602596
622050648,-1,11.602596
622050649,7,11.602596
622050650,7,11.602596
622050651,3,11.602596
622050652,2,11.602596
622050653,1,11.602596
622050654,1,11.602596
622050655,7,11.602596
622050656,7,11.602596
622050657,2,11.602596
622050658,5,11.602596
622050659,10,11.602596
622050660,8,11.602596
622050661,7,11.602596
622050662,1,11.602596
622050663,1,11.602596
622050664,2,11.602596
622050665,5,11.602596
622050666,6,11.602596
622050667,6,11.602596
622050668,7,11.602596
622050669,8,11.602596
622050670,4,11.602596
622050671,7,11.602596
622050672,4,11.602596
622050673,1,11.602596
622050674,3,11.602596
622050675,4,11.602596
622050676,5,11.602596
622050677,4,11.602596
622050678,5,11.602596
622050679,4,11.602596
622050680,3,11.602596
622050681,9,11.602596
622050682,2,11.602596
622050683,3,11.602596
622050684,4,11.602596
622050685,4,11.602596
622050686,8,11.602596
622050687,1,11.602596
622050688,5,11.602596
622050689,4,11.602596
622050690,0,11.602596
622050691,-4,11.602596
622050692,1,11.602596
622050693,7,11.602596
622050694,6,11.602596
622050695,4,11.602596
622050696,5,11.602596
622050697,8,11.602596
622050698,5,11.602596
622050699,5,11.602596
622050700,4,11.602596
622050701,6,11.602596
622050702,3,11.602596
622050703,3,11.602596
622050704,4,11.602596
622050705,4,11.602596
622050706,6,11.602596
622050707,3,11.602596
622050708,5,11.602596
622050709,5,11.602596
622050710,0,11.602596
622050711,3,11.602596
622050712,6,11.602596
622050713,7,11.602596
622050714,3,11.602596
622050715,4,11.602596
622050716,9,11.602596
622050717,4,11.602596
622050718,2,11.602596
622050719,-1,11.602596
622050720,-1,11.602596
622050721,3,11.602596
622050722,4,11.602596
622050723,3,11.602596
622050724,1,11.602596
622050725,3,11.602596
622050726,4,11.602596
622050727,8,11.602596
622050728,9,11.602596
622050729,7,11.602596
622050730,3,11.602596
622050731,7,11.602596
622050732,7,11.602596
622050733,2,11.602596
622050734,4,11.602596
622050735,5,11.602596
622050736,4,11.602596
