,acoustic_data,time_to_failure
495900000,6,8.540499
495900001,7,8.540499
495900002,5,8.540499
495900003,-1,8.540499
495900004,3,8.540499
495900005,1,8.540499
495900006,2,8.540499
495900007,5,8.540499
495900008,4,8.540499
495900009,7,8.540499
495900010,7,8.540499
495900011,6,8.540499
495900012,4,8.540499
495900013,3,8.540499
495900014,2,8.540499
495900015,3,8.540499
495900016,6,8.540499
495900017,6,8.540499
495900018,7,8.540499
495900019,10,8.540499
495900020,9,8.540499
495900021,7,8.540499
495900022,5,8.540499
495900023,3,8.540499
495900024,5,8.540499
495900025,3,8.540499
495900026,5,8.540499
495900027,1,8.540499
495900028,6,8.540499
495900029,6,8.540499
495900030,3,8.540499
495900031,10,8.540499
495900032,10,8.540499
495900033,10,8.540499
495900034,6,8.540499
495900035,3,8.540499
495900036,5,8.540499
495900037,5,8.540499
495900038,6,8.540499
495900039,5,8.540499
495900040,8,8.540499
495900041,1,8.540499
495900042,3,8.540499
495900043,6,8.540499
495900044,6,8.540499
495900045,4,8.540499
495900046,2,8.540499
495900047,6,8.540499
495900048,4,8.540499
495900049,4,8.540499
495900050,4,8.540499
495900051,7,8.540499
495900052,7,8.540499
495900053,1,8.540499
495900054,3,8.540499
495900055,7,8.540499
495900056,3,8.540499
495900057,1,8.540499
495900058,3,8.540499
495900059,3,8.540499
495900060,7,8.540499
495900061,4,8.540499
495900062,5,8.540499
495900063,5,8.540499
495900064,0,8.540499
495900065,3,8.540499
495900066,6,8.540499
495900067,3,8.540499
495900068,7,8.540499
495900069,3,8.540499
495900070,6,8.540499
495900071,6,8.540499
495900072,8,8.540499
495900073,5,8.540499
495900074,3,8.540499
495900075,5,8.540499
495900076,7,8.540499
495900077,5,8.540499
495900078,3,8.540499
495900079,1,8.540499
495900080,7,8.540499
495900081,7,8.540499
495900082,4,8.540499
495900083,5,8.540499
495900084,4,8.540499
495900085,5,8.540499
495900086,10,8.540499
495900087,8,8.540499
495900088,8,8.540499
495900089,10,8.540499
495900090,8,8.540499
495900091,6,8.540499
495900092,4,8.540499
495900093,6,8.540499
495900094,9,8.540499
495900095,5,8.540499
495900096,4,8.540499
495900097,5,8.540499
495900098,3,8.540499
495900099,1,8.540499
495900100,5,8.540499
495900101,3,8.540499
495900102,0,8.540499
495900103,5,8.540499
495900104,2,8.540499
495900105,0,8.540499
495900106,-2,8.540499
495900107,-2,8.540499
495900108,2,8.540499
495900109,3,8.540499
495900110,0,8.540499
495900111,0,8.540499
495900112,7,8.540499
495900113,7,8.540499
495900114,6,8.540499
495900115,8,8.540499
495900116,12,8.540499
495900117,13,8.540499
495900118,3,8.540499
495900119,4,8.540499
495900120,4,8.540499
495900121,1,8.540499
495900122,5,8.540499
495900123,7,8.540499
495900124,1,8.540499
495900125,1,8.540498
495900126,8,8.540498
495900127,5,8.540498
495900128,10,8.540498
495900129,8,8.540498
495900130,7,8.540498
495900131,3,8.540498
495900132,5,8.540498
495900133,3,8.540498
495900134,6,8.540498
495900135,9,8.540498
495900136,10,8.540498
495900137,6,8.540498
495900138,-2,8.540498
495900139,7,8.540498
495900140,9,8.540498
495900141,7,8.540498
495900142,7,8.540498
495900143,7,8.540498
495900144,9,8.540498
495900145,6,8.540498
495900146,0,8.540498
495900147,2,8.540498
495900148,4,8.540498
495900149,5,8.540498
495900150,5,8.540498
495900151,8,8.540498
495900152,6,8.540498
495900153,9,8.540498
495900154,10,8.540498
495900155,7,8.540498
495900156,2,8.540498
495900157,3,8.540498
495900158,2,8.540498
495900159,9,8.540498
495900160,8,8.540498
495900161,4,8.540498
495900162,0,8.540498
495900163,6,8.540498
495900164,4,8.540498
495900165,3,8.540498
495900166,2,8.540498
495900167,6,8.540498
495900168,5,8.540498
495900169,2,8.540498
495900170,3,8.540498
495900171,4,8.540498
495900172,9,8.540498
495900173,3,8.540498
495900174,4,8.540498
495900175,0,8.540498
495900176,5,8.540498
495900177,7,8.540498
495900178,8,8.540498
495900179,6,8.540498
495900180,4,8.540498
495900181,2,8.540498
495900182,9,8.540498
495900183,9,8.540498
495900184,2,8.540498
495900185,3,8.540498
495900186,0,8.540498
495900187,1,8.540498
495900188,2,8.540498
495900189,5,8.540498
495900190,3,8.540498
495900191,5,8.540498
495900192,6,8.540498
495900193,4,8.540498
495900194,2,8.540498
495900195,5,8.540498
495900196,6,8.540498
495900197,6,8.540498
495900198,4,8.540498
495900199,-1,8.540498
495900200,0,8.540498
495900201,5,8.540498
495900202,1,8.540498
495900203,3,8.540498
495900204,3,8.540498
495900205,2,8.540498
495900206,2,8.540498
495900207,4,8.540498
495900208,8,8.540498
