,acoustic_data,time_to_failure
485230015,6,2.742
485230016,2,2.742
485230017,4,2.742
485230018,3,2.742
485230019,-1,2.742
485230020,4,2.742
485230021,8,2.742
485230022,7,2.742
485230023,8,2.742
485230024,14,2.742
485230025,6,2.742
485230026,6,2.742
485230027,9,2.742
485230028,8,2.742
485230029,2,2.742
485230030,1,2.742
485230031,2,2.742
485230032,-1,2.742
485230033,1,2.742
485230034,-5,2.742
485230035,1,2.742
485230036,3,2.742
485230037,5,2.742
485230038,10,2.742
485230039,7,2.742
485230040,5,2.742
485230041,8,2.742
485230042,10,2.742
485230043,3,2.742
485230044,3,2.742
485230045,3,2.742
485230046,0,2.742
485230047,0,2.742
485230048,-1,2.742
485230049,-1,2.742
485230050,5,2.742
485230051,7,2.742
485230052,5,2.742
485230053,9,2.742
485230054,9,2.742
485230055,9,2.742
485230056,12,2.742
485230057,14,2.742
485230058,10,2.742
485230059,7,2.742
485230060,2,2.742
485230061,1,2.742
485230062,-2,2.742
485230063,1,2.742
485230064,3,2.742
485230065,5,2.742
485230066,-3,2.742
485230067,0,2.742
485230068,6,2.742
485230069,4,2.742
485230070,8,2.742
485230071,9,2.742
485230072,10,2.742
485230073,7,2.742
485230074,14,2.742
485230075,8,2.742
485230076,1,2.742
485230077,-3,2.742
485230078,-3,2.742
485230079,-3,2.742
485230080,-2,2.742
485230081,0,2.742
485230082,5,2.742
485230083,6,2.742
485230084,10,2.742
485230085,14,2.742
485230086,14,2.742
485230087,12,2.742
485230088,9,2.742
485230089,6,2.742
485230090,3,2.742
485230091,2,2.742
485230092,3,2.742
485230093,1,2.742
485230094,0,2.742
485230095,1,2.742
485230096,2,2.742
485230097,1,2.742
485230098,3,2.742
485230099,7,2.742
485230100,9,2.742
485230101,9,2.742
485230102,8,2.742
485230103,6,2.742
485230104,0,2.742
485230105,2,2.742
485230106,3,2.742
485230107,-5,2.742
485230108,0,2.742
485230109,2,2.742
485230110,2,2.742
485230111,4,2.742
485230112,9,2.742
485230113,13,2.742
485230114,8,2.742
485230115,11,2.742
485230116,14,2.742
485230117,10,2.742
485230118,11,2.742
485230119,9,2.742
485230120,6,2.742
485230121,7,2.742
485230122,3,2.742
485230123,1,2.742
485230124,-3,2.742
485230125,-1,2.742
485230126,2,2.742
485230127,2,2.742
485230128,5,2.742
485230129,11,2.742
485230130,7,2.742
485230131,5,2.742
485230132,5,2.742
485230133,11,2.742
485230134,10,2.742
485230135,5,2.742
485230136,2,2.742
485230137,3,2.742
485230138,7,2.742
485230139,-2,2.742
485230140,0,2.742
485230141,4,2.742
485230142,3,2.742
485230143,2,2.742
485230144,2,2.742
485230145,0,2.742
485230146,2,2.742
485230147,5,2.742
485230148,7,2.742
485230149,8,2.742
485230150,6,2.742
485230151,4,2.742
485230152,6,2.742
485230153,8,2.742
485230154,1,2.742
485230155,-1,2.742
485230156,1,2.742
485230157,-4,2.742
485230158,4,2.742
485230159,5,2.742
485230160,5,2.742
485230161,3,2.742
485230162,7,2.742
485230163,3,2.742
485230164,3,2.742
485230165,4,2.742
485230166,3,2.742
485230167,8,2.742
485230168,6,2.742
485230169,1,2.742
485230170,3,2.742
485230171,4,2.742
485230172,3,2.742
485230173,8,2.742
485230174,7,2.742
485230175,5,2.742
485230176,10,2.742
485230177,5,2.742
485230178,1,2.742
485230179,3,2.742
485230180,6,2.742
485230181,6,2.742
485230182,3,2.742
485230183,7,2.742
485230184,3,2.742
485230185,1,2.742
485230186,-1,2.742
485230187,3,2.742
485230188,4,2.742
485230189,3,2.742
485230190,8,2.742
485230191,6,2.742
485230192,5,2.742
485230193,2,2.742
485230194,2,2.742
485230195,0,2.742
485230196,1,2.742
485230197,2,2.742
485230198,4,2.742
485230199,5,2.742
485230200,9,2.742
485230201,7,2.742
485230202,4,2.742
485230203,2,2.742
485230204,-1,2.742
485230205,0,2.742
485230206,3,2.742
485230207,4,2.742
485230208,6,2.742
485230209,3,2.742
485230210,4,2.742
485230211,5,2.742
485230212,4,2.742
485230213,5,2.742
485230214,7,2.742
485230215,2,2.742
485230216,4,2.742
485230217,9,2.742
485230218,8,2.742
485230219,9,2.742
485230220,11,2.742
485230221,5,2.742
485230222,2,2.742
485230223,4,2.742
485230224,5,2.742
485230225,2,2.742
485230226,3,2.742
485230227,3,2.742
485230228,4,2.742
485230229,-1,2.742
485230230,-2,2.742
485230231,3,2.742
485230232,5,2.742
485230233,2,2.742
485230234,5,2.742
485230235,1,2.742
485230236,3,2.742
485230237,4,2.742
485230238,2,2.742
485230239,6,2.742
485230240,10,2.742
