,acoustic_data,time_to_failure
375450000,5,11.408398
375450001,5,11.408398
375450002,2,11.408398
375450003,-5,11.408398
375450004,1,11.408398
375450005,4,11.408398
375450006,9,11.408398
375450007,11,11.408398
375450008,3,11.408398
375450009,-1,11.408398
375450010,7,11.408398
375450011,8,11.408398
375450012,5,11.408398
375450013,5,11.408398
375450014,5,11.408398
375450015,5,11.408398
375450016,5,11.408398
375450017,5,11.408398
375450018,5,11.408398
375450019,8,11.408398
375450020,8,11.408398
375450021,3,11.408398
375450022,2,11.408398
375450023,6,11.408398
375450024,3,11.408398
375450025,2,11.408398
375450026,6,11.408398
375450027,3,11.408398
375450028,1,11.408398
375450029,5,11.408398
375450030,5,11.408398
375450031,10,11.408398
375450032,4,11.408398
375450033,5,11.408398
375450034,2,11.408397
375450035,2,11.408397
375450036,1,11.408397
375450037,6,11.408397
375450038,5,11.408397
375450039,3,11.408397
375450040,4,11.408397
375450041,5,11.408397
375450042,5,11.408397
375450043,6,11.408397
375450044,1,11.408397
375450045,1,11.408397
375450046,3,11.408397
375450047,2,11.408397
375450048,4,11.408397
375450049,3,11.408397
375450050,1,11.408397
375450051,3,11.408397
375450052,6,11.408397
375450053,6,11.408397
375450054,9,11.408397
375450055,3,11.408397
375450056,5,11.408397
375450057,5,11.408397
375450058,-1,11.408397
375450059,0,11.408397
375450060,3,11.408397
375450061,0,11.408397
375450062,3,11.408397
375450063,1,11.408397
375450064,0,11.408397
375450065,9,11.408397
375450066,4,11.408397
375450067,5,11.408397
375450068,5,11.408397
375450069,8,11.408397
375450070,9,11.408397
375450071,11,11.408397
375450072,9,11.408397
375450073,3,11.408397
375450074,7,11.408397
375450075,5,11.408397
375450076,5,11.408397
375450077,1,11.408397
375450078,4,11.408397
375450079,3,11.408397
375450080,5,11.408397
375450081,4,11.408397
375450082,6,11.408397
375450083,6,11.408397
375450084,4,11.408397
375450085,8,11.408397
375450086,5,11.408397
375450087,5,11.408397
375450088,7,11.408397
375450089,2,11.408397
375450090,6,11.408397
375450091,9,11.408397
375450092,8,11.408397
375450093,5,11.408397
375450094,2,11.408397
375450095,7,11.408397
375450096,1,11.408397
375450097,-1,11.408397
375450098,3,11.408397
375450099,0,11.408397
375450100,2,11.408397
375450101,7,11.408397
375450102,3,11.408397
375450103,5,11.408397
375450104,4,11.408397
375450105,6,11.408397
375450106,11,11.408397
375450107,13,11.408397
375450108,7,11.408397
375450109,5,11.408397
375450110,3,11.408397
375450111,2,11.408397
375450112,0,11.408397
375450113,-1,11.408397
375450114,6,11.408397
375450115,1,11.408397
375450116,0,11.408397
375450117,4,11.408397
375450118,6,11.408397
375450119,4,11.408397
375450120,5,11.408397
375450121,1,11.408397
375450122,2,11.408397
375450123,0,11.408397
375450124,0,11.408397
375450125,5,11.408397
375450126,5,11.408397
375450127,5,11.408397
375450128,5,11.408397
375450129,6,11.408397
375450130,4,11.408397
375450131,9,11.408397
375450132,11,11.408397
375450133,4,11.408397
375450134,1,11.408397
375450135,6,11.408397
375450136,5,11.408397
375450137,10,11.408397
375450138,5,11.408397
375450139,5,11.408397
375450140,4,11.408397
375450141,5,11.408397
375450142,4,11.408397
375450143,5,11.408397
375450144,7,11.408397
375450145,1,11.408397
375450146,-4,11.408397
375450147,1,11.408397
375450148,3,11.408397
375450149,4,11.408397
375450150,1,11.408397
375450151,0,11.408397
375450152,5,11.408397
375450153,3,11.408397
375450154,5,11.408397
375450155,4,11.408397
375450156,0,11.408397
375450157,-3,11.408397
375450158,3,11.408397
375450159,4,11.408397
375450160,4,11.408397
375450161,5,11.408397
375450162,5,11.408397
375450163,7,11.408397
375450164,10,11.408397
375450165,5,11.408397
375450166,3,11.408397
375450167,6,11.408397
375450168,6,11.408397
375450169,5,11.408397
375450170,4,11.408397
375450171,2,11.408397
375450172,0,11.408397
375450173,4,11.408397
375450174,8,11.408397
375450175,1,11.408397
375450176,0,11.408397
375450177,4,11.408397
375450178,3,11.408397
375450179,0,11.408397
375450180,3,11.408397
375450181,1,11.408397
375450182,3,11.408397
375450183,5,11.408397
375450184,6,11.408397
375450185,1,11.408397
375450186,4,11.408397
375450187,8,11.408397
375450188,9,11.408397
375450189,10,11.408397
375450190,8,11.408397
375450191,5,11.408397
375450192,10,11.408397
375450193,7,11.408397
375450194,5,11.408397
375450195,5,11.408397
375450196,5,11.408397
375450197,8,11.408397
375450198,7,11.408397
375450199,5,11.408397
375450200,4,11.408397
375450201,0,11.408397
375450202,0,11.408397
375450203,0,11.408397
