,acoustic_data,time_to_failure
187650000,2,8.054496
187650001,3,8.054496
187650002,8,8.054496
187650003,3,8.054496
187650004,3,8.054496
187650005,7,8.054496
187650006,5,8.054496
187650007,5,8.054496
187650008,5,8.054496
187650009,4,8.054496
187650010,7,8.054496
187650011,6,8.054496
187650012,4,8.0534
187650013,7,8.0534
187650014,5,8.0534
187650015,4,8.0534
187650016,1,8.0534
187650017,7,8.0534
187650018,7,8.0534
187650019,6,8.0534
187650020,5,8.0534
187650021,4,8.0534
187650022,6,8.0534
187650023,2,8.0534
187650024,3,8.0534
187650025,2,8.0534
187650026,2,8.0534
187650027,8,8.0534
187650028,7,8.0534
187650029,8,8.0534
187650030,7,8.0534
187650031,2,8.0534
187650032,6,8.0534
187650033,3,8.0534
187650034,3,8.0534
187650035,3,8.0534
187650036,4,8.0534
187650037,5,8.0534
187650038,8,8.0534
187650039,5,8.0534
187650040,5,8.0534
187650041,-2,8.0534
187650042,2,8.0534
187650043,4,8.0534
187650044,8,8.0534
187650045,10,8.0534
187650046,4,8.0534
187650047,8,8.0534
187650048,8,8.0534
187650049,5,8.0534
187650050,7,8.0534
187650051,4,8.0534
187650052,5,8.0534
187650053,6,8.0534
187650054,7,8.0534
187650055,3,8.0534
187650056,2,8.0534
187650057,0,8.0534
187650058,3,8.0534
187650059,1,8.0534
187650060,3,8.0534
187650061,5,8.0534
187650062,6,8.0534
187650063,3,8.0534
187650064,3,8.0534
187650065,3,8.0534
187650066,6,8.0534
187650067,5,8.0534
187650068,5,8.0534
187650069,6,8.0534
187650070,7,8.0534
187650071,6,8.0534
187650072,1,8.0534
187650073,2,8.0534
187650074,7,8.0534
187650075,8,8.0534
187650076,5,8.0534
187650077,2,8.0534
187650078,6,8.0534
187650079,3,8.0534
187650080,6,8.0534
187650081,5,8.0534
187650082,3,8.0534
187650083,5,8.0534
187650084,4,8.0534
187650085,7,8.0534
187650086,10,8.0534
187650087,8,8.0534
187650088,5,8.0534
187650089,8,8.0534
187650090,6,8.0534
187650091,0,8.0534
187650092,5,8.0534
187650093,0,8.0534
187650094,6,8.0534
187650095,5,8.0534
187650096,5,8.0534
187650097,4,8.0534
187650098,4,8.0534
187650099,1,8.0534
187650100,2,8.0534
187650101,9,8.0534
187650102,7,8.0534
187650103,1,8.0534
187650104,0,8.0534
187650105,5,8.0534
187650106,-1,8.0534
187650107,1,8.0534
